rent,rentsqm,area,rooms,yearc,bathextra,bathtile,cheating,district,location,upkitchen,wwater
238.619995117188,2.4300000667572,98,3,1918,0,1,0,Neuh-Nymp,normal,0,1
983.169982910156,9.35999965667725,105,4,1948,1,1,1,Neuh-Nymp,good,1,1
107.73999786377,2.63000011444092,41,1,1939,0,0,1,Neuh-Nymp,normal,0,1
819.130004882813,9.10000038146973,90,3,1985,1,1,1,Neuh-Nymp,good,0,1
417.470001220703,5.09000015258789,82,4,1960,0,0,1,Neuh-Nymp,normal,0,1
1095.48999023438,10.9499998092651,100,3,1978,0,1,1,SchwWest,normal,1,1
735.52001953125,10.9799995422363,67,2,1918,0,1,1,Maxvor,good,1,1
710.239990234375,12.460000038147,57,2,1991,1,1,1,Trud-Rie,normal,0,1
632.469970703125,12.1599998474121,52,2,1972,0,1,1,Send,normal,0,1
870,9.0600004196167,96,3,1918,0,1,1,Send,normal,0,1
495.839996337891,7.86999988555908,63,2,1970,0,0,1,Send-West,normal,0,1
268.359985351563,7.8899998664856,34,1,1957,0,1,0,Send,normal,0,1
637.849975585938,7.78000020980835,82,3,1987,0,1,1,Schwanth,normal,0,1
894.780029296875,11.4700002670288,78,3,1918,1,1,1,Au-Haid,good,1,1
444.829986572266,11.1199998855591,40,2,1918,0,1,1,Lud-Isar,normal,0,1
587.989990234375,9.47999954223633,62,2,1918,0,1,1,Lud-Isar,normal,0,1
485.730010986328,9.90999984741211,49,2,1918,0,1,1,Neuh-Nymp,good,0,1
766.950012207031,10.6499996185303,72,3,1990,0,1,1,Neuh-Nymp,good,0,1
720.929992675781,10.4499998092651,69,3,1918,0,1,1,Neuh-Nymp,normal,0,1
652.039978027344,8.47000026702881,77,3,1971,0,1,1,Neuh-Nymp,normal,0,1
536.859985351563,9.76000022888184,55,2,1973,0,1,1,Neuh-Nymp,good,0,1
332.600006103516,8.31999969482422,40,2,1972,0,1,1,Neuh-Nymp,good,0,1
584.599975585938,9.13000011444092,64,2,1972,0,1,1,Neuh-Nymp,normal,0,1
1344.71997070313,10.7600002288818,125,6,1993,0,1,1,Neuh-Nymp,good,0,1
442.459991455078,4.21000003814697,105,4,1998,0,1,1,Ram-Per,good,0,1
602.599975585938,10.960000038147,55,2,1989,0,1,1,Ram-Per,normal,0,1
562.429992675781,11.25,50,2,1987,1,1,1,Ram-Per,normal,0,1
384,7.1100001335144,54,2,1975,0,1,1,BamLaim,normal,0,1
334,5.30000019073486,63,4,1966,0,1,1,BamLaim,normal,0,1
239.440002441406,4.78999996185303,50,2,1966,1,1,1,BamLaim,normal,0,1
910.109985351563,9.47999954223633,96,4,1918,1,1,1,Lud-Isar,good,0,1
541.869995117188,16.9300003051758,32,1,1918,0,1,1,Alt-Le,good,0,1
372.339996337891,4.1399998664856,90,3,1924,0,1,1,Au-Haid,normal,0,1
841.080017089844,9.03999996185303,93,3,1918,0,1,1,Au-Haid,normal,0,1
261.529998779297,5.55999994277954,47,1,1948,1,0,1,Ram-Per,normal,0,1
640.140014648438,8.42000007629395,76,2,1981,1,1,1,Pas-Obmenz,normal,0,1
688.309997558594,10.5900001525879,65,2,1983,0,1,1,Pas-Obmenz,normal,0,1
1789.55004882813,18.2600002288818,98,3,1994,1,1,1,Pas-Obmenz,top,1,1
311.869995117188,5.38000011444092,58,3,1960,0,0,0,Mil-AmH,normal,0,0
263.209991455078,4.1100001335144,64,2,1939,0,0,0,Maxvor,good,0,0
345.230010986328,10.1499996185303,34,2,1960,0,1,1,SchwWest,normal,0,1
487.890014648438,8.13000011444092,60,2,1957,0,1,1,Maxvor,good,0,1
479.869995117188,5.84999990463257,82,3,1918,0,1,1,SchwWest,normal,0,1
1089.39001464844,9.8100004196167,111,4,1957,0,1,1,SchwWest,good,0,1
484.040008544922,9.68000030517578,50,2,1987,0,1,1,Maxvor,good,0,1
619.97998046875,11.4799995422363,54,2,1980,0,1,1,Maxvor,normal,0,1
1216.98999023438,11.5900001525879,105,4,1974,1,1,1,Ugies-Har,top,1,1
551.640014648438,5.15999984741211,107,5,1918,0,0,1,Neuh-Nymp,good,0,1
81.2799987792969,1.88999998569489,43,2,1918,0,1,0,Send,normal,0,1
344.239990234375,2.86999988555908,120,3,1918,0,1,1,Neuh-Nymp,good,0,1
674.260009765625,7.65999984741211,88,4,1983,1,1,1,Laim,normal,0,1
170.039993286133,2.5,68,3,1918,0,1,0,Neuh-Nymp,good,0,0
591.559997558594,7.98999977111816,74,3,1966,0,1,1,Laim,normal,0,1
171.610000610352,5.05000019073486,34,1,1966,0,1,1,Neuh-Nymp,good,0,1
840.219970703125,9.02999973297119,93,4,1957,0,1,1,Lud-Isar,normal,0,1
390.440002441406,9.76000022888184,40,2,1975,0,1,1,Maxvor,good,0,1
683.739990234375,7.94999980926514,86,3,1972,0,1,1,Th-Ob-Fo-Fu-So,top,0,1
778.340026855469,8.1899995803833,95,3,1960,0,1,1,Ugies-Har,normal,0,1
370.709991455078,6.73999977111816,55,3,1960,0,1,1,Au-Haid,normal,0,1
447.829986572266,4.3899998664856,102,3,1918,0,1,0,Ram-Per,normal,0,1
286.950012207031,7.17000007629395,40,1,1948,0,1,1,Ugies-Har,normal,0,1
359.170013427734,5.21000003814697,69,3,1960,0,0,0,Au-Haid,good,0,0
442.290008544922,5.32999992370605,83,3,1966,0,0,1,Ugies-Har,normal,0,1
77.3099975585938,1.79999995231628,43,2,1948,0,1,1,Th-Ob-Fo-Fu-So,normal,0,0
257.179992675781,8.30000019073486,31,1,1948,0,0,1,Th-Ob-Fo-Fu-So,normal,0,1
635.940002441406,7.94999980926514,80,3,1982,0,1,1,Th-Ob-Fo-Fu-So,normal,0,1
533.659973144531,5.73999977111816,93,4,1957,0,1,1,Th-Ob-Fo-Fu-So,normal,0,1
240.309997558594,9.23999977111816,26,1,1957,0,1,1,Th-Ob-Fo-Fu-So,normal,0,1
424.380004882813,5.51000022888184,77,3,1960,0,1,1,Laim,normal,0,1
260.410003662109,6.05999994277954,43,2,1957,0,0,1,Laim,normal,0,1
249.100006103516,4.69999980926514,53,2,1957,0,0,1,Laim,good,0,1
426.609985351563,5.92999982833862,72,3,1948,0,1,1,Laim,normal,0,1
287.359985351563,4.94999980926514,58,3,1957,0,0,0,Laim,normal,0,1
624.299987792969,9.18000030517578,68,2,1993,0,1,1,Laim,normal,0,1
352.790008544922,7.67000007629395,46,2,1918,0,1,0,Send,normal,0,1
595.659973144531,8.05000019073486,74,3,1957,0,0,1,Maxvor,good,0,1
355.589996337891,6.96999979019165,51,2,1993,0,1,1,Neuh-Nymp,good,0,1
432.869995117188,6.26999998092651,69,3,1948,0,1,1,Neuh-Nymp,normal,0,1
321.769989013672,7.30999994277954,44,1,1957,0,0,1,Lud-Isar,normal,0,1
377.25,5.23999977111816,72,3,1957,0,1,0,Maxvor,good,0,0
288.880004882813,3.70000004768372,78,3,1966,0,1,1,Maxvor,normal,0,1
994.289978027344,11.6999998092651,85,4,1957,0,1,1,Maxvor,good,0,1
945.909973144531,9.01000022888184,105,4,1966,0,1,1,Lud-Isar,good,0,1
383.359985351563,4.61999988555908,83,3,1918,0,1,0,Lud-Isar,normal,0,1
587.989990234375,12.5100002288818,47,2,1994,0,1,1,Neuh-Nymp,good,0,1
995,10.4700002670288,95,3,1918,0,1,1,Neuh-Nymp,good,0,1
640,11.0299997329712,58,2,1960,0,1,1,Neuh-Nymp,normal,1,1
732.869995117188,8.72000026702881,84,4,1957,0,1,1,Neuh-Nymp,normal,0,1
516.049987792969,6.44999980926514,80,3,1957,0,1,1,Neuh-Nymp,normal,0,1
647.809997558594,8.19999980926514,79,3,1948,0,1,1,SchwWest,good,0,1
610.77001953125,5.17999982833862,118,4,1918,0,1,0,SchwWest,good,0,0
281.209991455078,10.039999961853,28,1,1968,0,1,1,Ugies-Har,good,0,1
1073.72998046875,11.3000001907349,95,3,1986,0,1,1,Ugies-Har,top,0,1
537.440002441406,10.1400003433228,53,2,1918,0,1,1,Ugies-Har,normal,0,1
367.779998779297,4.84000015258789,76,3,1948,0,1,1,Obgies,normal,0,1
250.089996337891,4.30999994277954,58,2,1966,0,1,1,Ram-Per,normal,0,1
404.720001220703,5.61999988555908,72,3,1957,0,1,1,Obgies,normal,0,1
445.130004882813,6.3600001335144,70,3,1966,0,1,1,Ugies-Har,normal,0,1
564.27001953125,7.05000019073486,80,3,1976,0,1,1,Ugies-Har,top,0,1
562.429992675781,9.86999988555908,57,2,1948,0,1,1,Ugies-Har,normal,0,1
613.330017089844,9.89000034332275,62,2,1972,0,1,1,Ugies-Har,normal,0,1
542.859985351563,9.19999980926514,59,2,1957,0,1,1,Ugies-Har,normal,0,1
1165.75,11.539999961853,101,5,1960,0,1,1,Ugies-Har,normal,0,1
320.070007324219,9.14000034332275,35,1,1966,0,1,1,Ugies-Har,normal,0,1
824.210021972656,10.3000001907349,80,3,1918,0,1,1,Au-Haid,good,0,1
307.679992675781,4.26999998092651,72,3,1918,0,1,0,Au-Haid,good,0,0
498.790008544922,6.82999992370605,73,3,1960,0,1,1,Ugies-Har,normal,0,1
357.910003662109,11.1800003051758,32,1,1975,0,1,1,Au-Haid,normal,0,1
1053.25,17.2700004577637,61,2,1997,0,1,1,Ugies-Har,normal,1,1
761.940002441406,8.36999988555908,91,4,1968,1,1,1,Ugies-Har,good,0,1
460.170013427734,9.78999996185303,47,1,1996,0,1,1,Ugies-Har,normal,0,1
368.589996337891,7.09000015258789,52,2,2000,0,1,1,Ugies-Har,good,0,1
417.339996337891,8.02999973297119,52,2,1939,0,1,1,Ugies-Har,good,0,1
584.25,8.35000038146973,70,2,1918,1,1,1,Au-Haid,normal,0,1
532.309997558594,10.6499996185303,50,2,1957,0,1,1,Ugies-Har,normal,0,1
733.599975585938,6.67000007629395,110,4,1918,1,1,0,Ugies-Har,normal,1,1
745.619995117188,11.8400001525879,63,2,1918,0,1,1,Alt-Le,good,0,1
483.690002441406,10.0799999237061,48,1,1948,0,1,1,Maxvor,good,0,1
574.25,8.31999969482422,69,3,1966,0,1,1,BamLaim,normal,0,1
746.320007324219,9.10000038146973,82,3,1918,0,0,1,Lud-Isar,good,0,1
480.880004882813,6.09000015258789,79,3,1948,0,1,1,Lud-Isar,good,0,1
402.910003662109,4.03000020980835,100,4,1918,0,1,1,Lud-Isar,good,0,1
640.390014648438,6.73999977111816,95,3,1918,0,1,0,Lud-Isar,normal,0,1
458.029998779297,5.32999992370605,86,4,1972,0,0,1,Mil-AmH,normal,1,1
283.359985351563,7.65999984741211,37,1,1969,0,0,1,Th-Ob-Fo-Fu-So,normal,0,1
483.160003662109,6.90000009536743,70,3,1971,0,0,1,Th-Ob-Fo-Fu-So,normal,0,1
457.200012207031,9.9399995803833,46,1,1971,0,1,1,Th-Ob-Fo-Fu-So,good,0,1
637.950012207031,7.01000022888184,91,4,1969,0,0,1,Th-Ob-Fo-Fu-So,normal,0,1
634.760009765625,8.14000034332275,78,3,1987,0,1,1,Th-Ob-Fo-Fu-So,normal,0,1
749.049987792969,8.22999954223633,91,3,1972,0,1,1,Send-West,normal,0,1
741.390014648438,7.8899998664856,94,4,1966,0,1,1,Send-West,normal,0,1
434.239990234375,7.23999977111816,60,3,1966,0,0,1,Send,normal,0,1
573.369995117188,6.67000007629395,86,4,1970,0,1,1,Ram-Per,normal,0,1
659.580017089844,7.76000022888184,85,4,1969,0,1,1,Ram-Per,normal,0,1
422.299987792969,6.11999988555908,69,3,1973,0,1,1,Ram-Per,normal,0,1
379.290008544922,7.28999996185303,52,2,1973,0,1,1,Ram-Per,normal,0,1
441.410003662109,4.65000009536743,95,3,1957,0,1,1,Schwanth,normal,0,1
805.330017089844,7.73999977111816,104,3,1983,1,1,1,Au-Lo-La,normal,1,1
680.030029296875,9.4399995803833,72,2,1918,0,1,1,SchwWest,good,0,0
677.460021972656,9.40999984741211,72,2,1990,0,1,1,SchwWest,good,0,1
1012.85998535156,11.9200000762939,85,3,1957,0,1,1,SchwWest,good,0,1
605.309997558594,7.11999988555908,85,3,1957,0,1,1,SchwWest,good,0,1
689.200012207031,6.69000005722046,103,4,1918,0,1,1,SchwWest,good,0,1
613.559997558594,9.89999961853027,62,3,1957,0,1,0,SchwWest,good,0,1
628.289978027344,8.38000011444092,75,3,1948,0,1,1,SchwWest,good,0,1
482.959991455078,8.77999973297119,55,2,1957,0,1,0,Maxvor,good,0,1
843.650024414063,11.25,75,3,1918,0,1,1,Lud-Isar,normal,0,1
488.079986572266,8.42000007629395,58,2,1966,0,1,1,Maxvor,good,0,1
267.480010986328,7.42999982833862,36,1,1957,0,1,1,Neuh-Nymp,normal,0,1
366.549987792969,4.69999980926514,78,3,1924,0,1,0,Laim,normal,0,1
818.080017089844,10.1000003814697,81,3,1918,1,1,1,Lud-Isar,good,0,1
383.470001220703,8.72000026702881,44,1,1918,0,1,1,Neuh-Nymp,normal,0,1
460,6.48000001907349,71,3,1918,0,1,0,Neuh-Nymp,good,0,1
244.5,12.2299995422363,20,1,1918,0,0,0,Neuh-Nymp,normal,0,1
393.700012207031,8.94999980926514,44,1,1939,0,1,1,Neuh-Nymp,good,0,1
818.070007324219,8.18000030517578,100,4,1924,1,1,1,Moos,normal,0,1
649.359985351563,8.11999988555908,80,3,1918,0,0,1,Neuh-Nymp,normal,0,1
971.469970703125,12.1400003433228,80,3,1988,0,1,1,Neuh-Nymp,good,0,1
463.399993896484,11.5900001525879,40,2,1918,0,1,0,Au-Haid,good,0,1
541.799987792969,8.09000015258789,67,3,1918,0,1,1,Au-Haid,good,0,1
698.140014648438,6.84000015258789,102,3,1918,0,1,1,Au-Haid,good,0,1
574.619995117188,9.57999992370605,60,2,1972,0,1,1,Obgies,normal,0,1
716,8.84000015258789,81,3,1960,0,1,1,SchwWest,good,0,1
299.619995117188,7.48999977111816,40,2,1948,0,1,1,Mil-AmH,normal,0,1
501.070007324219,9.64000034332275,52,2,1948,0,1,1,Schwab-Frei,normal,0,1
676.679992675781,7.19999980926514,94,4,1918,0,1,1,Au-Haid,good,0,1
642.880004882813,11.6899995803833,55,1,1960,0,1,1,Bogenh,good,0,1
579.280029296875,9.1899995803833,63,2,1991,0,1,1,Bogenh,normal,0,1
498.5,7.67000007629395,65,3,1918,0,1,1,Obgies,normal,0,1
420.5,7.01000022888184,60,2,1918,0,0,1,Obgies,normal,0,1
329.010009765625,6.44999980926514,51,2,1966,0,1,1,All-Umenz,normal,0,1
169.740005493164,3.20000004768372,53,2,1960,0,0,1,Moos,normal,0,1
324.720001220703,5.80000019073486,56,2,1948,0,1,1,All-Umenz,normal,0,1
489.779998779297,8.15999984741211,60,2,1948,0,1,1,Pas-Obmenz,good,0,1
676.460021972656,7.86999988555908,86,4,1968,0,0,1,Send,normal,0,1
568.97998046875,10.9399995803833,52,2,1987,0,1,1,Ugies-Har,normal,0,1
408.019989013672,6.80000019073486,60,2,1966,0,1,1,Obgies,normal,0,1
336.290008544922,7.01000022888184,48,1,1970,0,1,1,Obgies,normal,0,1
806.789978027344,8.77000045776367,92,4,1960,0,1,1,Obgies,normal,0,1
623.02001953125,7.51000022888184,83,3,1973,0,1,1,Ram-Per,normal,1,1
668.340026855469,7.67999982833862,87,4,1966,0,1,1,Ram-Per,good,0,1
230.149993896484,7.19000005722046,32,1,1975,0,1,1,BamLaim,normal,0,1
441.410003662109,6.78999996185303,65,2,1960,0,1,0,Ugies-Har,normal,0,1
489.579986572266,6.90000009536743,71,3,1957,0,1,1,Ugies-Har,normal,0,1
602.159973144531,7.53000020980835,80,3,1918,0,1,0,Au-Haid,good,0,1
285.700012207031,16.8099994659424,17,1,1969,0,1,1,Ugies-Har,normal,0,1
511.309997558594,9.30000019073486,55,2,1968,0,0,1,Maxvor,good,0,1
306.779998779297,7.67000007629395,40,2,1918,0,1,1,Alt-Le,good,0,1
485.239990234375,8.22000026702881,59,3,1960,0,0,1,Schwab-Frei,good,0,1
591.669982910156,7.78999996185303,76,3,1957,0,1,1,Schwab-Frei,good,0,1
714.869995117188,7.36999988555908,97,4,1918,0,1,1,Maxvor,good,0,1
850.47998046875,7.73000001907349,110,4,1960,1,1,1,Pas-Obmenz,good,0,1
1035.68005371094,9.42000007629395,110,4,1957,0,1,1,Pas-Obmenz,good,0,1
386.649993896484,7.8899998664856,49,2,1993,0,1,1,Maxvor,good,0,1
951.809997558594,10.0200004577637,95,3,1918,0,1,0,Lud-Isar,normal,0,1
579.809997558594,10.7399997711182,54,2,1957,0,1,1,Lud-Isar,good,0,1
680.030029296875,8.72000026702881,78,3,1985,0,1,1,BamLaim,normal,0,1
450.959991455078,11.2700004577637,40,2,1991,0,1,1,Trud-Rie,good,0,1
968.159973144531,9.3100004196167,104,4,1998,1,1,1,BamLaim,normal,0,1
369.049987792969,7.53000020980835,49,2,1957,0,1,1,Maxvor,good,0,1
653.159973144531,7.26000022888184,90,3,1918,1,0,1,Maxvor,good,1,1
479.950012207031,9.22999954223633,52,2,1957,0,1,1,Laim,normal,0,1
533.75,8.09000015258789,66,2,1966,0,1,1,Laim,good,0,1
200.839996337891,3.08999991416931,65,3,1948,0,0,0,Laim,normal,0,0
349.059997558594,6.11999988555908,57,3,1948,0,0,1,Laim,normal,0,1
899.72998046875,9,100,4,1966,1,1,1,Laim,good,0,1
843.640014648438,9.93000030517578,85,3,1973,1,1,1,Th-Ob-Fo-Fu-So,good,0,1
597.469970703125,6.86999988555908,87,3,1924,0,1,1,Th-Ob-Fo-Fu-So,normal,0,1
1308.93994140625,10.9099998474121,120,4,1957,1,1,1,Th-Ob-Fo-Fu-So,normal,0,1
676.77001953125,3.75999999046326,180,6,1924,0,1,1,Au-Haid,good,0,0
528.030029296875,9.77999973297119,54,2,1966,0,1,1,Bogenh,normal,0,1
856.239990234375,9.96000003814697,86,3,1983,0,1,1,SchwWest,good,0,1
971.469970703125,10.5600004196167,92,3,1966,0,1,1,SchwWest,normal,0,1
369.839996337891,11.210000038147,33,1,1957,0,1,1,SchwWest,good,0,1
408.839996337891,7.8600001335144,52,1,1957,0,1,1,SchwWest,good,0,1
334.410003662109,4.78000020980835,70,3,1924,0,1,1,SchwWest,good,0,1
711.559997558594,8.18000030517578,87,3,1972,0,1,1,Laim,good,0,1
563.789978027344,7.05000019073486,80,4,1918,0,1,0,Send,normal,0,0
585.440002441406,10.6400003433228,55,2,1918,0,1,1,Neuh-Nymp,good,0,1
770.340026855469,8.65999984741211,89,3,1993,0,1,1,Ugies-Har,top,0,1
622.109985351563,11.3100004196167,55,2,1993,0,1,1,BamLaim,normal,1,1
246.179992675781,6,41,2,1957,0,0,1,BamLaim,normal,0,1
1173.93994140625,6.34999990463257,185,6,1918,1,1,1,Au-Haid,good,0,1
537.380004882813,6.71999979019165,80,3,1957,0,1,1,Au-Haid,normal,0,1
293.220001220703,5.1399998664856,57,2,1966,0,1,1,BamLaim,normal,0,1
562.429992675781,9.52999973297119,59,3,1966,0,1,0,BamLaim,normal,0,1
383.480010986328,9.59000015258789,40,1,1969,0,1,1,Bogenh,good,0,1
688.309997558594,7.65000009536743,90,4,1986,0,1,1,Bogenh,good,0,1
477.730010986328,9.01000022888184,53,2,1998,0,1,1,Bogenh,normal,0,1
1037.93994140625,10.5900001525879,98,4,1991,0,1,1,Bogenh,normal,1,1
639.119995117188,11.6199998855591,55,2,1993,0,1,1,Ram-Per,good,1,1
1091.59997558594,13.6499996185303,80,3,1957,0,1,1,Maxvor,good,1,1
618.669982910156,8.14000034332275,76,3,1957,0,0,1,Maxvor,good,0,1
741.390014648438,9.38000011444092,79,3,1948,0,1,1,Maxvor,good,0,1
312.920013427734,12.039999961853,26,1,1967,0,1,1,Schwab-Frei,good,0,1
408.320007324219,8.88000011444092,46,2,1957,0,0,1,Schwab-Frei,normal,0,1
826.260009765625,8.88000011444092,93,3,1918,0,1,1,Au-Haid,good,0,1
350.630004882813,7.30000019073486,48,2,1960,0,0,1,Au-Haid,normal,0,1
383.470001220703,10.3599996566772,37,1,1957,0,1,1,Obgies,normal,0,1
493.429992675781,12.3400001525879,40,1,1972,0,1,1,Au-Haid,normal,0,1
666.510009765625,10.5799999237061,63,2,1981,0,1,1,Au-Haid,good,0,1
664.690002441406,8.85999965667725,75,3,1971,0,1,1,Ram-Per,normal,0,1
551.700012207031,7.15999984741211,77,3,1971,0,0,1,Ram-Per,normal,0,1
585.090026855469,8.13000011444092,72,3,1970,0,1,1,Ram-Per,normal,0,1
450.959991455078,6.44000005722046,70,3,1966,1,1,1,Ram-Per,good,0,1
593.77001953125,7.6100001335144,78,3,1976,1,1,1,Ram-Per,good,0,1
598.219970703125,8.93000030517578,67,2,1948,0,1,1,Schwab-Frei,normal,0,1
420.149993896484,7.23999977111816,58,2,1960,0,0,1,Lud-Isar,good,0,1
618.840026855469,9.10000038146973,68,2,1948,0,1,0,Obgies,normal,0,1
507.019989013672,6.94999980926514,73,3,1957,0,1,1,Obgies,normal,0,1
531.75,8.85999965667725,60,2,1986,0,1,1,Obgies,normal,1,1
734.539978027344,8.64000034332275,85,4,1918,0,1,1,Au-Haid,normal,0,1
1017.48999023438,12.7200002670288,80,3,1998,0,1,1,Lud-Isar,good,0,1
567.549987792969,12.3400001525879,46,2,1993,0,1,1,Lud-Isar,normal,0,1
500.059997558594,8.19999980926514,61,2,1957,0,1,0,Lud-Isar,normal,0,1
331.170013427734,8.72000026702881,38,2,1918,0,1,1,Lud-Isar,normal,0,1
593.109985351563,10.5900001525879,56,2,1957,0,1,1,Lud-Isar,normal,0,1
134.369995117188,2.24000000953674,60,2,1957,0,1,0,Lud-Isar,normal,0,1
195.720001220703,4.8899998664856,40,2,1918,0,1,0,Schwanth,normal,0,1
659.640014648438,6.59999990463257,100,4,1918,0,1,1,Schwanth,normal,0,1
773.080017089844,11.039999961853,70,3,1918,0,1,1,Bogenh,good,0,1
313.779998779297,4.30000019073486,73,3,1918,0,1,1,Au-Haid,good,0,1
279.209991455078,5.46999979019165,51,2,1960,0,0,1,Au-Haid,good,0,1
660.789978027344,10.0100002288818,66,2,1991,0,1,1,Trud-Rie,good,1,1
474.399993896484,3.95000004768372,120,4,1918,0,1,1,Send,normal,0,1
574.140014648438,8.82999992370605,65,3,1968,0,1,1,Send-West,normal,0,1
180.399993896484,3.22000002861023,56,2,1957,0,0,0,Send-West,normal,0,1
736.419982910156,6.28999996185303,117,3,1918,0,0,0,Send,normal,0,1
360.559997558594,4.73999977111816,76,3,1924,0,1,1,Send,normal,0,1
736.900024414063,10.5299997329712,70,2,1918,0,1,1,Schwab-Frei,good,0,1
536.869995117188,10.7399997711182,50,3,1960,0,1,1,Feld-Has,normal,0,1
682.789978027344,10.039999961853,68,3,1967,0,1,1,SchwWest,normal,0,1
531.760009765625,6.03999996185303,88,3,1918,0,0,0,SchwWest,good,0,1
372.600006103516,4.19000005722046,89,3,1993,0,0,1,SchwWest,good,0,1
575,6.84999990463257,84,3,1957,0,1,1,Lud-Isar,good,0,1
282.929992675781,9.13000011444092,31,1,1957,0,1,1,Alt-Le,good,0,1
705.590026855469,8.02000045776367,88,4,1972,1,1,1,Feld-Has,normal,0,1
513.260009765625,7.44000005722046,69,2,1966,0,1,1,Feld-Has,normal,0,1
1004,11.1599998474121,90,4,2000,1,1,1,Moos,normal,0,1
434.600006103516,7.76000022888184,56,2,1966,0,1,1,Moos,normal,0,1
448.549987792969,6.05999994277954,74,3,1960,0,1,1,Obgies,normal,0,1
564.650024414063,8.96000003814697,63,2,1957,0,1,1,Obgies,normal,0,1
423.989990234375,7.84999990463257,54,2,1971,0,1,1,Obgies,normal,0,1
684.72998046875,7.96000003814697,86,4,1977,0,0,1,Ram-Per,normal,0,1
1043.72998046875,9.85000038146973,106,3,1918,0,1,1,Lud-Isar,normal,0,1
276.329986572266,3.1800000667572,87,4,1948,0,1,1,Neuh-Nymp,normal,0,1
310.910003662109,9.42000007629395,33,2,1966,0,0,1,Neuh-Nymp,good,0,1
460.170013427734,8.68000030517578,53,2,1918,0,1,1,Neuh-Nymp,good,1,1
363.769989013672,5.05000019073486,72,3,1948,0,0,1,Neuh-Nymp,normal,0,1
509,6.53000020980835,78,3,1968,0,1,1,Th-Ob-Fo-Fu-So,normal,0,1
643.260009765625,10.210000038147,63,3,1948,0,1,0,Had,good,0,0
385.609985351563,4.94000005722046,78,3,1966,0,1,1,Send-West,good,0,1
700.679992675781,9.47000026702881,74,4,1974,0,1,1,Ram-Per,normal,0,1
380.619995117188,9.52000045776367,40,1,1988,0,1,1,Trud-Rie,good,0,1
399.489990234375,7.67999982833862,52,2,1969,0,1,1,Trud-Rie,good,0,1
999.219970703125,7.69000005722046,130,4,2000,1,1,1,Trud-Rie,good,0,1
687.260009765625,9.68000030517578,71,3,1966,0,1,1,Obgies,normal,0,1
394.209991455078,7.44000005722046,53,2,1957,0,1,1,Lud-Isar,normal,0,1
435.209991455078,6.69999980926514,65,2,1957,1,0,1,Lud-Isar,normal,0,1
370.720001220703,5.53000020980835,67,2,1918,0,1,1,Schwanth,normal,0,1
368.130004882813,11.8800001144409,31,1,1985,0,1,1,Mil-AmH,normal,0,1
1073.72998046875,9.34000015258789,115,4,2000,1,1,1,Schwab-Frei,normal,0,1
620.340026855469,5.80000019073486,107,4,1971,0,1,1,Schwab-Frei,normal,0,1
413.089996337891,7.38000011444092,56,2,1998,0,1,1,Schwab-Frei,normal,1,1
724.369995117188,9.17000007629395,79,3,1966,0,1,1,Laim,good,0,1
384.029998779297,6.8600001335144,56,2,1969,0,1,1,Laim,good,0,1
1057.0400390625,10.6800003051758,99,3,1989,0,1,1,Pas-Obmenz,normal,1,1
494.070007324219,8.36999988555908,59,2,1983,0,1,1,Had,normal,0,1
465.739990234375,6.46999979019165,72,2,1924,0,0,1,Moos,normal,0,1
265.220001220703,2.95000004768372,90,4,1918,0,1,0,Neuh-Nymp,normal,0,0
343.299987792969,5.05000019073486,68,3,1957,0,0,0,Maxvor,good,0,0
398.540008544922,6.53000020980835,61,3,1966,0,0,1,Neuh-Nymp,normal,0,1
787.200012207031,9.84000015258789,80,2,1924,0,0,0,Neuh-Nymp,good,0,1
706.830017089844,11.7799997329712,60,2,1993,0,0,1,Neuh-Nymp,good,0,1
220.809997558594,4.42000007629395,50,2,1957,0,0,0,Neuh-Nymp,normal,0,0
562.429992675781,8.64999961853027,65,3,1966,0,1,1,Send-West,normal,0,1
392.799987792969,5.46000003814697,72,4,1970,1,1,1,Send-West,normal,0,1
299.570007324219,8.8100004196167,34,2,1957,0,1,1,Send,normal,0,1
550.530029296875,8.10000038146973,68,3,1918,0,1,1,Send,normal,0,1
383.690002441406,10.3699998855591,37,1,1966,1,0,1,Send,normal,0,1
224.610000610352,8.64000034332275,26,1,1960,0,1,0,Maxvor,good,0,1
613.049987792969,8.27999973297119,74,3,1969,0,1,1,Ram-Per,normal,0,1
583.200012207031,8.21000003814697,71,3,1973,1,1,1,Ram-Per,good,0,1
573.429992675781,5.73000001907349,100,5,1967,1,1,1,Au-Lo-La,normal,0,1
807.859985351563,9.5,85,3,1983,1,1,1,Au-Lo-La,normal,0,1
398.690002441406,12.460000038147,32,1,1972,0,0,1,Mil-AmH,normal,0,1
367.649993896484,5.73999977111816,64,2,1971,0,1,1,Schwab-Frei,normal,0,1
372.630004882813,9.8100004196167,38,2,1971,0,1,1,Mil-AmH,normal,0,1
618.669982910156,8.25,75,2,1996,0,1,1,Feld-Has,normal,0,1
484.019989013672,7.44999980926514,65,2,1970,0,0,1,All-Umenz,normal,1,1
568.349975585938,8.23999977111816,69,2,1966,0,1,1,Moos,normal,0,1
381.869995117188,5.86999988555908,65,2,1981,0,1,1,Neuh-Nymp,good,0,1
480.739990234375,8.14999961853027,59,2,1975,0,1,1,Moos,normal,0,1
1298.69995117188,10.8199996948242,120,5,1990,0,1,1,Moos,normal,0,1
